example_id,pair_id,customer_tweet_id,customer_text_raw,customer_text_clean,prior_context,n_prior_context_turns,brand_reply_raw,provisional_intent,provisional_confidence,sampling_reason,labeling_status,gold_intent,gold_action,gold_escalation_rationale,label_confidence,annotator_notes
GOLD_0190,AmazonHelp_667736_667734,667736,Shout out to @115821 for sending me an empty package. Apparently I ordered air.,Shout out to for sending me an empty package. Apparently I ordered air.,[],0,@279161 Oh no! I'm so sorry that your package arrived empty! Please contact us via phone or chat here: https://t.co/hApLpMlfHN so we may look into this. ^KL,OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,DELIVERY_QUALITY_ISSUE,auto_handle,,,empty package received
GOLD_0191,AmazonHelp_1877734_1877733,1877734,"complaint number 2148143
cashback not received from amazon / redbus AmazonPaywallet @227106 @115850",complaint number 2148143 cashback not received from amazon / redbus AmazonPaywallet,[],0,@442559 Allow our support team to investigate this. You can report this here: https://t.co/R3EfhzgU8B. ^CB,OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,BILLING_PAYMENT,escalate,financial_refund,,"AmazonPay cashback not received, complaint number given"
GOLD_0192,AmazonHelp_720766_720769,720766,"@AmazonHelp 

USPS is full of theives. This happens several times a year to me and my family.  Amazon needs to get out of USPS.",USPS is full of theives. This happens several times a year to me and my family. Amazon needs to get out of USPS.,"[{'tweet_id': 720768, 'author_id': '292507', 'inbound': True, 'text': ""waited all day for @115821 to deliver BAOT and the envelope sitting in my mailbox was empty \n\n@217158 I'm devastated https://t.co/TwllEe6lN1""}
 {'tweet_id': 720765, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@292507 Oh no! I'm so sorry to see this, Joanne! Do you care to confirm the carrier listed for your order? ^HC""}]",2,@292508 This is not the impression we wish our carriers to have with our customers! Has this been discussed with your local hub? ^ST,OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,DELIVERY_QUALITY_ISSUE,escalate,insufficient_evidence,,recurring theft pattern via USPS
GOLD_0193,AmazonHelp_1264503_1264507,1264503,@AmazonHelp As you can see clearly not the right size. Some one in Amazon messed up. https://t.co/85TpUk731g,As you can see clearly not the right size. Some one in Amazon messed up. [URL],"[{'tweet_id': 1264506, 'author_id': '416103', 'inbound': True, 'text': 'Order a @53446 for my #iPhone7plus from @116928 and some idiot sends me for a 6 even though sticker says 7 Plus #FAIL #Checkcontents https://t.co/mFFxXgARBx'}
 {'tweet_id': 1264502, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@416103 Hello, we are sorry about this. ¿Did you check the options available to return the product, here: https://t.co/q5qJKNWfbs? ^DA'}]",2,"@416103 We understand. If the item was sold by a third party seller, you can also contact the seller directly for more information. ^LG",OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,DELIVERY_QUALITY_ISSUE,auto_handle,,,wrong size item received
GOLD_0194,AmazonHelp_1364738_1364737,1364738,@115833 have you removed the lyrics function on songs with the latest firmware?!,have you removed the lyrics function on songs with the latest firmware?!,[],0,"@437749 We'd like to look into this further, please reach out to us by phone or chat here: https://t.co/hApLpMlfHN ^SY",OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,DIGITAL_CONTENT_DEVICE,auto_handle,,,firmware feature-removal question
GOLD_0195,AmazonHelp_1387355_1387357,1387355,@AmazonHelp Reach us via phone is not there,Reach us via phone is not there,"[{'tweet_id': 1387351, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@442807 You can reach to us here: https://t.co/vlvfJr4nN9. ^HN'}
 {'tweet_id': 1387352, 'author_id': '442807', 'inbound': True, 'text': '@AmazonHelp I went to this link but I did not got contact number...I have query to ask...please give the customer care number'}
 {'tweet_id': 1387354, 'author_id': 'AmazonHelp', 'inbound': False, 'text': '@442807 Once you click on the link, you will have an option to enter your number and reach us via the phone, Aravind. ^KS'}]",3,"@442807 Once on the page, Kindly select the reason for contacting customer service and then you will get the options, Aravind. ^KS",OTHER_UNCLEAR,0.4,low_confidence_boundary,claude_reviewed_not_independent_human,COMPLAINT_SERVICE_QUALITY,escalate,other,,"no phone contact channel available, frustration"
GOLD_0196,AmazonHelp_743390_743389,743390,"@115821 I am blind, and there's going to be  a new store near me. How can I find items  if there's no one to assist? #a11y","I am blind, and there's going to be a new store near me. How can I find items if there's no one to assist? #a11y",[],0,"@138936 We'd like to help, if we can! Could you confirm what type of store is being put in near you? Please let us know! ^LB",OTHER_UNCLEAR,0.4,fill_to_target_random,claude_reviewed_not_independent_human,OTHER_UNCLEAR,escalate,other,,"accessibility accommodation question, needs specialist, not covered by historical resolutions"
GOLD_0197,AmazonHelp_1252962_1252961,1252962,"@AmazonHelp Order no 402-5367607-1378703, product picked up 3 weeks before, refund still not processed.","Order no 402-5367607-1378703, product picked up 3 weeks before, refund still not processed.",[],0,"@413924 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. (3/3)^VH",REFUND_RETURN,0.75,fill_to_target_random,claude_reviewed_not_independent_human,REFUND_RETURN,escalate,financial_refund,,refund not processed 3 weeks after pickup
GOLD_0198,AmazonHelp_2954532_2954529,2954532,"Hello 
@AmazonHelp 
I'm receiving parcels I've not ordered 
Can I return ""freepost"" ??","Hello I'm receiving parcels I've not ordered Can I return ""freepost"" ??",[],0,"@245632 Thanks for bringing this to our attention, Melanie! We'd like to take a look into this with you. When you get a moment, please contact us via chat or phone: https://t.co/JzP7hlA23B ^SW",REFUND_RETURN,0.75,fill_to_target_random,claude_reviewed_not_independent_human,REFUND_RETURN,auto_handle,,,unordered-parcel return process question
GOLD_0199,AmazonHelp_127953_127954,127953,@AmazonHelp yea you'll reach out to after 10 or 20 days,yea you'll reach out to after 10 or 20 days,"[{'tweet_id': 127949, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@144764 That's quite a remark! If the resolution provided is not up to your expectation, kindly request you to respond to our correspondence which you have received. We will assist you further. ^JS""}
 {'tweet_id': 127950, 'author_id': '144764', 'inbound': True, 'text': ""@AmazonHelp You're just assuming that you're here to assist.""}
 {'tweet_id': 127952, 'author_id': 'AmazonHelp', 'inbound': False, 'text': ""@144764 I get your concern. Please reply to the email you've received and we'll reach out to you soon. ^AP""}]",3,"@144764 I understand your concern, Apeksh. We're working on it and we'll get back to you with an update soon. ^SY",OTHER_UNCLEAR,0.4,fill_to_target_random,claude_reviewed_not_independent_human,COMPLAINT_SERVICE_QUALITY,escalate,insufficient_evidence,,sarcastic complaint about slow response times
